ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique
2000;0;Bulgari 0BV5031TG 408087;82,68;1069;1;666.67;0BV5031TG 408087;3;30;8053670000000;10;Couleur:Vert,Longueur des branches:130mm
