ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique
3088;0;Lunettes de vue Ray Ban  0RX7074 5863 50;32,33;69,99;1;43,5;0RX7074 5863 50;3;2;8053672988093;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur totale:120mm,Hauteur d'un verre:40.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3089;0;Lunettes de vue Ray Ban  0RX7078 5599 51;32,33;81,99;1;50,64;0RX7078 5599 51;3;2;8053672552331;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur totale:122mm,Hauteur d'un verre:40.3mm,Matière:Plastique,Forme:Carré,Genre:Homme
3090;0;Lunettes de vue Ray Ban  0RX7078 5850 53;32,33;81,99;1;50,64;0RX7078 5850 53;3;2;8053672979923;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur totale:126mm,Hauteur d'un verre:41.9mm,Matière:Plastique,Forme:Carré,Genre:Homme
3091;0;Lunettes de vue Ray Ban  CLUBROUND 0RX4246V 2000 47;32,33;86,99;1;54,21;0RX4246V 2000 47;3;2;8053672552072;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:19mm,Largeur totale:113mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Pantos,Genre:Mixte
3092;0;Lunettes de vue Ray Ban  CLUBROUND 0RX4246V 2372 47;32,33;86,99;1;54,21;0RX4246V 2372 47;3;2;8053672552096;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:19mm,Largeur totale:113mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Pantos,Genre:Mixte
3093;0;Lunettes de vue Ray Ban  CLUBROUND 0RX4246V 5751 49;32,33;86,99;1;54,21;0RX4246V 5751 49;3;2;8053672832907;10;Longueur des branches:140mm,Largeur d'un verre:49mm,Largeur du pont:19mm,Largeur totale:117mm,Hauteur d'un verre:44.2mm,Matière:Plastique,Forme:Pantos,Genre:Mixte
3094;0;Lunettes de vue Ray Ban  CLUBROUND 0RX4246V 2001 47;32,33;86,99;1;54,21;0RX4246V 2001 47;3;2;8053672832938;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:19mm,Largeur totale:113mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Pantos,Genre:Mixte
3095;0;Lunettes de vue Ray Ban  0RX8952 5604 53;32,33;96,99;1;60,36;0RX8952 5604 53;3;2;8053672568578;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:125mm,Hauteur d'un verre:36.8mm,Matière:Plastique,Forme:Rectangle,Genre:Homme
3096;0;Lunettes de vue Ray Ban  0RX5353 5629 50;32,33;86,99;1;54,21;0RX5353 5629 50;3;2;8053672603057;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:19mm,Largeur totale:119mm,Hauteur d'un verre:38.4mm,Matière:Plastique,Forme:Carré,Genre:Homme
3097;0;Lunettes de vue Ray Ban  0RX5352 2012 52;32,33;86,99;1;54,21;0RX5352 2012 52;3;2;8053672602913;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur totale:123mm,Hauteur d'un verre:43.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3098;0;Lunettes de vue Ray Ban  0RX7084 5585 54;32,33;67,99;1;42,5;0RX7084 5585 54;3;2;8053672603118;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:128mm,Hauteur d'un verre:37.4mm,Matière:Plastique,Forme:Rectangle,Genre:Homme
3099;0;Lunettes de vue Ray Ban  0RX6363 2861 52;32,33;81,99;1;50,64;0RX6363 2861 52;3;2;8053672602555;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:18mm,Largeur totale:124mm,Hauteur d'un verre:38.5mm,Matière:Métal,Forme:Carré,Genre:Mixte
3100;0;Lunettes de vue Ray Ban  0RX5283F 5675 51;32,33;86,99;1;54,21;0RX5283F 5675 51;3;2;8053672789195;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:21mm,Largeur totale:123mm,Hauteur d'un verre:45.1mm,Matière:Plastique,Forme:Pantos,Genre:Homme
3101;0;Lunettes de vue Ray Ban  OVAL 0RX3547V 2970 51;32,33;81,99;1;50,64;0RX3547V 2970 51;3;2;8053672931402;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:21mm,Largeur totale:123mm,Hauteur d'un verre:39.7mm,Matière:Métal,Forme:Ovale,Genre:Mixte
3102;0;Lunettes de vue Ray Ban  0RX7097 5725 49;32,33;86,99;1;54,21;0RX7097 5725 49;3;2;8053672783728;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:21mm,Largeur totale:121mm,Hauteur d'un verre:46.6mm,Matière:Plastique,Forme:Pantos,Genre:Mixte
3103;0;Lunettes de vue Ray Ban  0RX7098 5725 48;32,33;86,99;1;54,21;0RX7098 5725 48;3;2;8053672783667;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:41.8mm,Matière:Plastique,Forme:Carré,Genre:Homme
3104;0;Lunettes de vue Ray Ban  0RX5354 5676 48;32,33;92,99;1;57,79;0RX5354 5676 48;3;2;8053672670950;10;Longueur des branches:145mm,Largeur d'un verre:48mm,Largeur du pont:21mm,Largeur totale:117mm,Hauteur d'un verre:42.1mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3105;0;Lunettes de vue Ray Ban  0RX5356 5765 52;32,33;86,99;1;54,21;0RX5356 5765 52;3;2;8053672833782;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:19mm,Largeur totale:123mm,Hauteur d'un verre:41.4mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3106;0;Lunettes de vue Ray Ban  0RX5356 5767 54;32,33;86,99;1;54,21;0RX5356 5767 54;3;2;8053672833836;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:19mm,Largeur totale:127mm,Hauteur d'un verre:43.0mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3107;0;Lunettes de vue Ray Ban  0RX6377 2905 50;32,33;86,99;1;54,21;0RX6377 2905 50;3;2;8053672667264;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:21mm,Largeur totale:121mm,Hauteur d'un verre:44.8mm,Matière:Métal,Forme:Carré,Genre:Mixte
3108;0;Lunettes de vue Ray Ban  0RX6375 2950 51;32,33;75,99;1;47,07;0RX6375 2950 51;3;2;8053672767964;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:18mm,Largeur totale:120mm,Hauteur d'un verre:43.0mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3109;0;Lunettes de vue Ray Ban  0RX6378 2906 49;32,33;86,99;1;54,21;0RX6378 2906 49;3;2;8053672667370;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:45.8mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3110;0;Lunettes de vue Ray Ban  0RX6378 2908 49;32,33;86,99;1;54,21;0RX6378 2908 49;3;2;8053672667417;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:45.8mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3111;0;Lunettes de vue Ray Ban  0RX6378 2973 49;32,33;86,99;1;54,21;0RX6378 2973 49;3;2;8053672834420;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:45.8mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3112;0;Lunettes de vue Ray Ban  0RX6378 2974 49;32,33;86,99;1;54,21;0RX6378 2974 49;3;2;8053672834444;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:45.8mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3113;0;Lunettes de vue Ray Ban  0RX6378 3028 47;32,33;86,99;1;54,21;0RX6378 3028 47;3;2;8053672980622;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:21mm,Largeur totale:115mm,Hauteur d'un verre:43.9mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3114;0;Lunettes de vue Ray Ban  0RX6378 3027 49;32,33;86,99;1;54,21;0RX6378 3027 49;3;2;8053672980592;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:45.8mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3115;0;Lunettes de vue Ray Ban  0RX8903 5200 55;32,33;109,99;1;68,5;0RX8903 5200 55;3;2;8053672667769;10;Longueur des branches:145mm,Largeur d'un verre:56mm,Largeur du pont:18mm,Largeur totale:130mm,Hauteur d'un verre:40.6mm,Matière:Plastique,Forme:Carré,Genre:Homme
3116;0;Lunettes de vue Ray Ban  0RX8903 5244 53;32,33;109,99;1;68,5;0RX8903 5244 53;3;2;8053672667738;10;Longueur des branches:145mm,Largeur d'un verre:54mm,Largeur du pont:18mm,Largeur totale:126mm,Hauteur d'un verre:39.1mm,Matière:Plastique,Forme:Carré,Genre:Homme
3117;0;Lunettes de vue Ray Ban  0RX6370 2502 55;32,33;81,99;1;50,64;0RX6370 2502 55;3;2;8053672646078;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:128mm,Hauteur d'un verre:32.9mm,Matière:Métal,Forme:Rectangle,Genre:Homme
3118;0;Lunettes de vue Ray Ban  0RX3545V 2912 51;32,33;86,99;1;54,21;0RX3545V 2912 51;3;2;8053672667547;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur totale:122mm,Hauteur d'un verre:46.5mm,Matière:Métal,Forme:Pantos,Genre:Homme
3119;0;Lunettes de vue Ray Ban  0RX6373M 2922 52;32,33;86,99;1;54,21;0RX6373M 2922 52;3;2;8053672683936;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:36.7mm,Matière:Métal,Forme:Pantos,Genre:Homme
3120;0;Lunettes de vue Ray Ban  0RX7163 5200 55;32,33;92,99;1;57,79;0RX7163 5200 55;3;2;8053672666755;10;Longueur des branches:145mm,Largeur d'un verre:56mm,Largeur du pont:19mm,Largeur totale:131mm,Hauteur d'un verre:41.5mm,Matière:Plastique,Forme:Rectangle,Genre:Homme
3121;0;Lunettes de vue Ray Ban  0RX7110 5196 46;32,33;81,99;1;50,64;0RX7110 5196 46;3;2;8053672684032;10;Longueur des branches:145mm,Largeur d'un verre:47mm,Largeur du pont:20mm,Largeur totale:114mm,Hauteur d'un verre:45.0mm,Matière:Plastique,Forme:Pantos,Genre:Femme
3122;0;Lunettes de vue Ray Ban  0RX7112 5682 51;32,33;81,99;1;50,64;0RX7112 5682 51;3;2;8053672667868;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:40.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3123;0;Lunettes de vue Ray Ban  0RX7112 5684 51;32,33;81,99;1;50,64;0RX7112 5684 51;3;2;8053672667905;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:40.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3124;0;Lunettes de vue Ray Ban  0RX7112 5686 51;32,33;81,99;1;50,64;0RX7112 5686 51;3;2;8053672667943;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:40.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3125;0;Lunettes de vue Ray Ban  0RX7112 5729 53;32,33;81,99;1;50,64;0RX7112 5729 53;3;2;8053672782134;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur totale:126mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3126;0;Lunettes de vue Ray Ban  0RX7112 5730 51;32,33;81,99;1;50,64;0RX7112 5730 51;3;2;8053672782141;10;Longueur des branches:140mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:40.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3127;0;Lunettes de vue Ray Ban  0RX8953 5756 54;32,33;109,99;1;68,5;0RX8953 5756 54;3;2;8053672833553;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:17mm,Largeur totale:125mm,Hauteur d'un verre:39.0mm,Matière:Plastique,Forme:Rectangle,Genre:Mixte
3128;0;Lunettes de vue Ray Ban  0RX2180C 2509B8 49;32,33;57,99;1;35,79;0RX2180C 2509B8 49;3;2;8053672689464;10;Longueur des branches:0mm,Largeur d'un verre:49mm,Largeur du pont:21mm,Largeur totale:119mm,Hauteur d'un verre:46.8mm,Matière:Métal,Forme:Pantos,Genre:Homme
3129;0;Lunettes de vue Ray Ban  0RX5228C 250071 55;32,33;41,99;1;26,09;0RX5228C 250071 55;3;2;8053672689341;10;Longueur des branches:0mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur totale:127mm,Hauteur d'un verre:38.0mm,Matière:Métal,Forme:Carré,Genre:Homme
3130;0;Lunettes de vue Ray Ban  0RX5228C 2501B7 53;32,33;55,99;1;34,78;0RX5228C 2501B7 53;3;2;8053672689280;10;Longueur des branches:0mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur totale:123mm,Hauteur d'un verre:36.6mm,Matière:Métal,Forme:Carré,Genre:Homme
3131;0;Lunettes de vue Ray Ban  0RX5228C 2509B8 53;32,33;55,99;1;34,78;0RX5228C 2509B8 53;3;2;8053672689297;10;Longueur des branches:0mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur totale:123mm,Hauteur d'un verre:36.6mm,Matière:Métal,Forme:Carré,Genre:Homme
3132;0;Lunettes de vue Ray Ban  0RX6317C 2509B8 51;32,33;55,99;1;34,78;0RX6317C 2509B8 51;3;2;8053672689624;10;Longueur des branches:0mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur totale:122mm,Hauteur d'un verre:40.8mm,Matière:Métal,Forme:Pantos,Genre:Homme
3133;0;Lunettes de vue Ray Ban  THE GENERAL 0RX6389 2501 57;32,33;81,99;1;50,64;0RX6389 2501 57;3;2;8053672728781;10;Longueur des branches:145mm,Largeur d'un verre:57mm,Largeur du pont:16mm,Largeur totale:130mm,Hauteur d'un verre:47.2mm,Matière:Métal,Forme:Carré,Genre:Homme
3134;0;Lunettes de vue Ray Ban  THE GENERAL 0RX6389 2945 55;32,33;81,99;1;50,64;0RX6389 2945 55;3;2;8053672833348;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:16mm,Largeur totale:126mm,Hauteur d'un verre:45.6mm,Matière:Métal,Forme:Carré,Genre:Homme
3135;0;Lunettes de vue Ray Ban  THE GENERAL 0RX6389 2946 55;32,33;81,99;1;50,64;0RX6389 2946 55;3;2;8053672833362;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:16mm,Largeur totale:126mm,Hauteur d'un verre:45.6mm,Matière:Métal,Forme:Carré,Genre:Homme
3136;0;Lunettes de vue Ray Ban  0RX7117 5679 50;32,33;92,99;1;57,79;0RX7117 5679 50;3;2;8053672728347;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur totale:121mm,Hauteur d'un verre:40.6mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3137;0;Lunettes de vue Ray Ban  JA-JO 0RX6392 2501 53;32,33;75,99;1;47,07;0RX6392 2501 53;3;2;8053672728866;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur totale:126mm,Hauteur d'un verre:52.9mm,Matière:Métal,Forme:Ronde,Genre:Mixte
3138;0;Lunettes de vue Ray Ban  JA-JO 0RX6392 2969 50;32,33;75,99;1;47,07;0RX6392 2969 50;3;2;8053672833263;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:20mm,Largeur totale:120mm,Hauteur d'un verre:49.9mm,Matière:Métal,Forme:Ronde,Genre:Mixte
3139;0;Lunettes de vue Ray Ban  JA-JO 0RX6392 3029 50;32,33;75,99;1;47,07;0RX6392 3029 50;3;2;8053672988932;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:20mm,Largeur totale:120mm,Hauteur d'un verre:49.9mm,Matière:Métal,Forme:Ronde,Genre:Mixte
3140;0;Lunettes de vue Ray Ban  JA-JO 0RX6392 3029 53;32,33;75,99;1;47,07;0RX6392 3029 53;3;2;8053672988963;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur totale:126mm,Hauteur d'un verre:52.9mm,Matière:Métal,Forme:Ronde,Genre:Mixte
3141;0;Lunettes de vue Ray Ban  0RX7119 5715 53;32,33;86,99;1;54,21;0RX7119 5715 53;3;2;8053672833065;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:17mm,Largeur totale:123mm,Hauteur d'un verre:39.8mm,Matière:Plastique,Forme:Rectangle,Genre:Mixte
3142;0;Lunettes de vue Ray Ban  0RX8954 8029 48;32,33;109,99;1;68,5;0RX8954 8029 48;3;2;8053672728682;10;Longueur des branches:140mm,Largeur d'un verre:48mm,Largeur du pont:18mm,Largeur totale:114mm,Hauteur d'un verre:41.3mm,Matière:Plastique,Forme:Carré,Genre:Homme
3143;0;Lunettes de vue Ray Ban  0RX8954 8030 50;32,33;109,99;1;68,5;0RX8954 8030 50;3;2;8053672728699;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur totale:118mm,Hauteur d'un verre:43.3mm,Matière:Plastique,Forme:Carré,Genre:Homme
3144;0;Lunettes de vue Ray Ban  0RX6397 2934 52;32,33;86,99;1;54,21;0RX6397 2934 52;3;2;8053672729276;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:125mm,Hauteur d'un verre:35.2mm,Matière:Métal,Forme:Carré,Genre:Mixte
3145;0;Lunettes de vue Ray Ban  0RX8417 2951 55;32,33;115,99;1;72,07;0RX8417 2951 55;3;2;8053672769883;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:128mm,Hauteur d'un verre:40.9mm,Matière:Métal,Forme:Carré,Genre:Homme
3146;0;Lunettes de vue Ray Ban  0RX8954C 2509B8 45;32,33;57,99;1;35,79;0RX8954C 2509B8 45;3;2;8053672781359;10;Longueur des branches:0mm,Largeur d'un verre:46mm,Largeur du pont:21mm,Largeur totale:113mm,Hauteur d'un verre:39.0mm,Matière:Métal,Forme:Carré,Genre:Homme
3147;0;Lunettes de vue Ray Ban  0RX3578V 2905 50;32,33;86,99;1;54,21;0RX3578V 2905 50;3;2;8053672785005;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:22mm,Largeur totale:124mm,Hauteur d'un verre:47.2mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3148;0;Lunettes de vue Ray Ban  0RX3747V 2501 47;32,33;92,99;1;57,79;0RX3747V 2501 47;3;2;8053672768497;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:21mm,Largeur totale:115mm,Hauteur d'un verre:44.0mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3149;0;Lunettes de vue Ray Ban  0RX3747V 2760 47;32,33;92,99;1;57,79;0RX3747V 2760 47;3;2;8053672768473;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:21mm,Largeur totale:115mm,Hauteur d'un verre:44.0mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3150;0;Lunettes de vue Ray Ban  0RX3747V 2945 47;32,33;92,99;1;57,79;0RX3747V 2945 47;3;2;8053672768510;10;Longueur des branches:140mm,Largeur d'un verre:47mm,Largeur du pont:21mm,Largeur totale:115mm,Hauteur d'un verre:44.0mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3151;0;Lunettes de vue Ray Ban  0RX5359 5838 51;32,33;92,99;1;57,79;0RX5359 5838 51;3;2;8053672979756;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur totale:121mm,Hauteur d'un verre:39.4mm,Matière:Plastique,Forme:Carré,Genre:Homme
3152;0;Lunettes de vue Ray Ban  0RX5359 5839 53;32,33;92,99;1;57,79;0RX5359 5839 53;3;2;8053672979763;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:125mm,Hauteur d'un verre:41.0mm,Matière:Plastique,Forme:Carré,Genre:Homme
3153;0;Lunettes de vue Ray Ban  0RX5360 5716 52;32,33;92,99;1;57,79;0RX5360 5716 52;3;2;8053672770148;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur totale:122mm,Hauteur d'un verre:39.6mm,Matière:Plastique,Forme:Papillon,Genre:Femme
3154;0;Lunettes de vue Ray Ban  0RX7131 8018 53;32,33;86,99;1;54,21;0RX7131 8018 53;3;2;8053672769289;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:125mm,Hauteur d'un verre:40.3mm,Matière:Plastique,Forme:Carré,Genre:Homme
3155;0;Lunettes de vue Ray Ban  0RX7132 2000 48;32,33;75,99;1;47,07;0RX7132 2000 48;3;2;8053672769944;10;Longueur des branches:145mm,Largeur d'un verre:49mm,Largeur du pont:20mm,Largeur totale:118mm,Hauteur d'un verre:44.9mm,Matière:Plastique,Forme:Pantos,Genre:Homme
3156;0;Lunettes de vue Ray Ban  0RX7132 5721 50;32,33;75,99;1;47,07;0RX7132 5721 50;3;2;8053672770018;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur totale:122mm,Hauteur d'un verre:46.8mm,Matière:Plastique,Forme:Pantos,Genre:Homme
3157;0;Lunettes de vue Ray Ban  0RX8955 5757 53;32,33;109,99;1;68,5;0RX8955 5757 53;3;2;8053672820232;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:125mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3158;0;Lunettes de vue Ray Ban  0RX8955 8031 51;32,33;109,99;1;68,5;0RX8955 8031 51;3;2;8053672820201;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:19mm,Largeur totale:121mm,Hauteur d'un verre:40.7mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3159;0;Lunettes de vue Ray Ban  0RX7142 2012 52;32,33;81,99;1;50,64;0RX7142 2012 52;3;2;8053672824193;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur totale:122mm,Hauteur d'un verre:41.9mm,Matière:Plastique,Forme:Carré,Genre:Homme
3160;0;Lunettes de vue Ray Ban  0RX7142 5760 50;32,33;81,99;1;50,64;0RX7142 5760 50;3;2;8053672824162;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur totale:118mm,Hauteur d'un verre:40.4mm,Matière:Plastique,Forme:Carré,Genre:Homme
3161;0;Lunettes de vue Ray Ban  0RX7142 5761 52;32,33;81,99;1;50,64;0RX7142 5761 52;3;2;8053672824216;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur totale:122mm,Hauteur d'un verre:41.9mm,Matière:Plastique,Forme:Carré,Genre:Homme
3162;0;Lunettes de vue Ray Ban  0RX8749 1194 54;32,33;126,99;1;79,21;0RX8749 1194 54;3;2;8053672824117;10;Longueur des branches:140mm,Largeur d'un verre:54mm,Largeur du pont:14mm,Largeur totale:122mm,Hauteur d'un verre:44.2mm,Matière:Titane,Forme:Pilote,Genre:Homme
3163;0;Lunettes de vue Ray Ban  0RX6412 2861 50;32,33;81,99;1;50,64;0RX6412 2861 50;3;2;8053672824223;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur totale:118mm,Hauteur d'un verre:41.5mm,Matière:Métal,Forme:Carré,Genre:Homme
3164;0;Lunettes de vue Ray Ban  0RX6412 2904 50;32,33;81,99;1;50,64;0RX6412 2904 50;3;2;8053672824247;10;Longueur des branches:145mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur totale:118mm,Hauteur d'un verre:41.5mm,Matière:Métal,Forme:Carré,Genre:Homme
3165;0;Lunettes de vue Ray Ban  0RX6412 2967 52;32,33;81,99;1;50,64;0RX6412 2967 52;3;2;8053672824315;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:18mm,Largeur totale:122mm,Hauteur d'un verre:43.2mm,Matière:Métal,Forme:Carré,Genre:Homme
3166;0;Lunettes de vue Ray Ban  0RX8747 1128 50;32,33;126,99;1;79,21;0RX8747 1128 50;3;2;8053672823707;10;Longueur des branches:140mm,Largeur d'un verre:50mm,Largeur du pont:18mm,Largeur totale:118mm,Hauteur d'un verre:44.5mm,Matière:Titane,Forme:Ovale,Genre:Mixte
3167;0;Lunettes de vue Ray Ban  0RX3582V 2946 51;32,33;81,99;1;50,64;0RX3582V 2946 51;3;2;8053672823639;10;Longueur des branches:140mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur totale:122mm,Hauteur d'un verre:48.0mm,Matière:Métal,Forme:Pantos,Genre:Mixte
3168;0;Lunettes de vue Ray Ban  0RX7159 5750 52;32,33;86,99;1;54,21;0RX7159 5750 52;3;2;8053672823455;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:43.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3169;0;Lunettes de vue Ray Ban  0RX7159 5751 52;32,33;86,99;1;54,21;0RX7159 5751 52;3;2;8053672823479;10;Longueur des branches:145mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:43.8mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3170;0;Lunettes de vue Ray Ban  0RX7140 2001 51;32,33;92,99;1;57,79;0RX7140 2001 51;3;2;8053672822649;10;Longueur des branches:150mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur totale:122mm,Hauteur d'un verre:46.0mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3171;0;Lunettes de vue Ray Ban  0RX7140 2012 49;32,33;92,99;1;57,79;0RX7140 2012 49;3;2;8053672822571;10;Longueur des branches:150mm,Largeur d'un verre:49mm,Largeur du pont:20mm,Largeur totale:118mm,Hauteur d'un verre:44.3mm,Matière:Plastique,Forme:Carré,Genre:Mixte
3172;0;Lunettes de vue Ray Ban  0RX7141 5752 52;32,33;92,99;1;57,79;0RX7141 5752 52;3;2;8053672822670;10;Longueur des branches:150mm,Largeur d'un verre:52mm,Largeur du pont:20mm,Largeur totale:124mm,Hauteur d'un verre:41.4mm,Matière:Plastique,Forme:Carré,Genre:Homme
3173;0;Lunettes de vue Ray Ban  0RX5361 2034 51;32,33;92,99;1;57,79;0RX5361 2034 51;3;2;8053672862423;10;Longueur des branches:145mm,Largeur d'un verre:51mm,Largeur du pont:20mm,Largeur totale:122mm,Hauteur d'un verre:46.8mm,Matière:Plastique,Forme:Pantos,Genre:Mixte
