ID;Actif (0/1);Nom;Catégories (x,y,z...);Prix de vente TTC;ID règles de taxes;Prix d'achat;Référence;fournisseur;Fabricant;EAN-13;Quantité;Caractéristique
2217;0;Bulgari 0BV8171B 53838G;82,69;189;1;118.67;0BV8171B 53838G;3;30;8053672547146;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:16mm,Largeur totale:270mm,Hauteur d'un verre:53.7mm,Matière:Plastique,Forme:Papillon,Genre:Femme,Couleur:gris_606060
2218;0;Bulgari 0BV8173B 53998G;82,69;199;1;127;0BV8173B 53998G;3;30;8053672593822;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:269mm,Hauteur d'un verre:47.6mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2219;0;Bulgari 0BV8179KB 519562;82,69;439;1;275;0BV8179KB 519562;3;30;8053672615661;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:16mm,Largeur totale:270mm,Hauteur d'un verre:47.4mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:violet_660099
2220;0;Bulgari 0BV8181B 54178G;82,69;259;1;160.33;0BV8181B 54178G;3;30;8053672640625;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:269mm,Hauteur d'un verre:50.3mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2221;0;Bulgari 0BV8181B 54198G;82,69;259;1;160.33;0BV8181B 54198G;3;30;8053672640656;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:269mm,Hauteur d'un verre:50.3mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2222;0;Bulgari 0BV7029 501/4Z;82,68;189;1;118.67;0BV7029 501/4Z;3;30;8053672640366;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:47.1mm,Matière:Plastique,Forme:Pilote,Genre:Homme,Couleur:gris_606060
2223;0;Bulgari 0BV7029 531387;82,68;189;1;118.67;0BV7029 531387;3;30;8053672640328;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:47.1mm,Matière:Plastique,Forme:Pilote,Genre:Homme,Couleur:gris_606060
2224;0;Bulgari 0BV5039K 200781;82,68;659;1;415;0BV5039K 200781;3;30;8053672651973;10;Longueur des branches:140mm,Largeur d'un verre:58mm,Largeur du pont:18mm,Largeur totale:274mm,Hauteur d'un verre:47.3mm,Matière:Métal,Forme:Carré,Genre:Homme,Couleur:gris_606060
2225;0;Bulgari 0BV5039K 395/81;82,68;659;1;415;0BV5039K 395/81;3;30;8053672651966;10;Longueur des branches:140mm,Largeur d'un verre:58mm,Largeur du pont:18mm,Largeur totale:274mm,Hauteur d'un verre:47.3mm,Matière:Métal,Forme:Carré,Genre:Homme,Couleur:gris_606060
2226;0;Bulgari 0BV6087B 20373B;82,69;219;1;135.33;0BV6087B 20373B;3;30;8053672857320;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:271mm,Hauteur d'un verre:52mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:rose_FD6C9E
2227;0;Bulgari 0BV6089 20134Z;82,69;189;1;118.67;0BV6089 20134Z;3;30;8053672703337;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:51mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2228;0;Bulgari 0BV6095 202555;82,69;219;1;135.33;0BV6095 202555;3;30;8053672750621;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur totale:271mm,Hauteur d'un verre:49.6mm,Matière:Métal,Forme:Papillon,Genre:Femme,Couleur:bleu_0000FF
2229;0;Bulgari 0BV8191 11215A;82,69;219;1;135.33;0BV8191 11215A;3;30;8053672768237;10;Longueur des branches:140mm,Largeur d'un verre:52.2mm,Largeur du pont:21mm,Largeur totale:265.4mm,Hauteur d'un verre:47.3mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:marron_582900
2230;0;Bulgari 0BV8194BF 54328H;82,69;189;1;118.67;0BV8194BF 54328H;3;30;8053672770520;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:271mm,Hauteur d'un verre:49.6mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:violet_660099
2231;0;Bulgari 0BV6091B 20146F;82,69;169;1;106.17;0BV6091B 20146F;3;30;8053672768428;10;Longueur des branches:140mm,Largeur d'un verre:61mm,Largeur du pont:17mm,Largeur totale:279mm,Hauteur d'un verre:56.3mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:rose_FD6C9E
2232;0;Bulgari 0BV8194B 53768G;82,69;189;1;118.67;0BV8194B 53768G;3;30;8053672857283;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:271mm,Hauteur d'un verre:49.6mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2233;0;Bulgari 0BV5044 20134Z;82,68;169;1;106.17;0BV5044 20134Z;3;30;8053672812978;10;Longueur des branches:145mm,Largeur d'un verre:60mm,Largeur du pont:14mm,Largeur totale:279mm,Hauteur d'un verre:53.1mm,Matière:Métal,Forme:Pilote,Genre:Homme,Couleur:gris_606060
2234;0;Bulgari 0BV5044 202273;82,68;169;1;106.17;0BV5044 202273;3;30;8053672812954;10;Longueur des branches:145mm,Largeur d'un verre:60mm,Largeur du pont:14mm,Largeur totale:279mm,Hauteur d'un verre:53.1mm,Matière:Métal,Forme:Pilote,Genre:Homme,Couleur:marron_582900
2235;0;Bulgari 0BV6099 20144Z;82,69;219;1;135.33;0BV6099 20144Z;3;30;8053672813128;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:16mm,Largeur totale:270mm,Hauteur d'un verre:48.1mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2236;0;Bulgari 0BV8199BF 504/13;82,69;219;1;135.33;0BV8199BF 504/13;3;30;8053672826432;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:52.1mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:marron_582900
2237;0;Bulgari 0BV8199B 54128G;82,69;219;1;135.33;0BV8199B 54128G;3;30;8053672826401;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:52.1mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2238;0;Bulgari 0BV8198B 54423B;82,69;319;1;200;0BV8198B 54423B;3;30;8053672814699;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:18mm,Largeur totale:272mm,Hauteur d'un verre:51.2mm,Matière:Plastique,Forme:Papillon,Genre:Femme,Couleur:rose_FD6C9E
2239;0;Bulgari 0BV7031 531387;82,68;219;1;135.33;0BV7031 531387;3;30;8053672812893;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:269mm,Hauteur d'un verre:47.3mm,Matière:Plastique,Forme:Carré,Genre:Homme,Couleur:gris_606060
2240;0;Bulgari 0BV8196B 501/8G;82,69;239;1;147.83;0BV8196B 501/8G;3;30;8053672812251;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:22mm,Largeur totale:268mm,Hauteur d'un verre:51.8mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2241;0;Bulgari 0BV8197 536213;82,69;189;1;118.67;0BV8197 536213;3;30;8053672812855;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:49.3mm,Matière:Plastique,Forme:Pantos,Genre:Femme,Couleur:marron_582900
2242;0;Bulgari 0BV6103 20288G;82,69;219;1;135.33;0BV6103 20288G;3;30;8053672857764;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:271mm,Hauteur d'un verre:48.5mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2243;0;Bulgari 0BV6102B 20146F;82,69;219;1;135.33;0BV6102B 20146F;3;30;8053672857719;10;Longueur des branches:140mm,Largeur d'un verre:59mm,Largeur du pont:17mm,Largeur totale:275mm,Hauteur d'un verre:53.5mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:rose_FD6C9E
2244;0;Bulgari 0BV6102B 278/13;82,69;219;1;135.33;0BV6102B 278/13;3;30;8053672857696;10;Longueur des branches:140mm,Largeur d'un verre:59mm,Largeur du pont:17mm,Largeur totale:275mm,Hauteur d'un verre:53.5mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:marron_582900
2245;0;Bulgari 0BV6102B 20373B;82,69;219;1;135.33;0BV6102B 20373B;3;30;8053672857733;10;Longueur des branches:140mm,Largeur d'un verre:59mm,Largeur du pont:17mm,Largeur totale:275mm,Hauteur d'un verre:53.5mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:rose_FD6C9E
2246;0;Bulgari 0BV8201B 53768G;82,69;199;1;127;0BV8201B 53768G;3;30;8053672857528;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:50.5mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2247;0;Bulgari 0BV8201B 504/13;82,69;199;1;127;0BV8201B 504/13;3;30;8053672857511;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:50.5mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:marron_582900
2248;0;Bulgari 0BV6105B 278/3B;82,69;169;1;106.17;0BV6105B 278/3B;3;30;8053672887464;10;Longueur des branches:140mm,Largeur d'un verre:62mm,Largeur du pont:16mm,Largeur totale:280mm,Hauteur d'un verre:57.7mm,Matière:Métal,Forme:Carré,Genre:Femme,Couleur:rose_FD6C9E
2249;0;Bulgari 0BV8204B 504/T5;82,69;239;1;147.83;0BV8204B 504/T5;3;30;8053672904093;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:20mm,Largeur totale:271mm,Hauteur d'un verre:46mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:marron_582900
2250;0;Bulgari 0BV6107 20478G;82,69;219;1;135.33;0BV6107 20478G;3;30;8053672904796;10;Longueur des branches:140mm,Largeur d'un verre:62mm,Largeur du pont:12mm,Largeur totale:276mm,Hauteur d'un verre:52.2mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2251;0;Bulgari 0BV6107 204985;82,69;219;1;135.33;0BV6107 204985;3;30;8053672904833;10;Longueur des branches:140mm,Largeur d'un verre:62mm,Largeur du pont:12mm,Largeur totale:276mm,Hauteur d'un verre:52.2mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:jaune_FFFF00
2252;0;Bulgari 0BV6109 278/8G;82,69;219;1;135.33;0BV6109 278/8G;3;30;8053672904901;10;Longueur des branches:140mm,Largeur d'un verre:62mm,Largeur du pont:16mm,Largeur totale:280mm,Hauteur d'un verre:51.9mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2253;0;Bulgari 0BV6108 278/13;82,69;219;1;135.33;0BV6108 278/13;3;30;8053672902877;10;Longueur des branches:140mm,Largeur d'un verre:58mm,Largeur du pont:16mm,Largeur totale:272mm,Hauteur d'un verre:52.6mm,Matière:Métal,Forme:Ovale,Genre:Femme,Couleur:marron_582900
2254;0;Bulgari 0BV8207B 545013;82,69;219;1;135.33;0BV8207B 545013;3;30;8053672904185;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:270mm,Hauteur d'un verre:46mm,Matière:Plastique,Forme:Ovale,Genre:Femme,Couleur:marron_582900
2255;0;Bulgari 0BV8208 501/8G;82,69;219;1;135.33;0BV8208 501/8G;3;30;8053672904314;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:269mm,Hauteur d'un verre:44.3mm,Matière:Plastique,Forme:Papillon,Genre:Femme,Couleur:gris_606060
2256;0;Bulgari 0BV8134K 740/8H;82,69;399;1;250;0BV8134K 740/8H;3;30;8053672179101;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:18mm,Largeur totale:265mm,Hauteur d'un verre:46.8mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:violet_660099
2257;0;Bulgari 0BV5031TG 408173;82,68;1069;1;666.67;0BV5031TG 408173;3;30;8053672289947;10;Longueur des branches:140mm,Largeur d'un verre:58mm,Largeur du pont:17mm,Largeur totale:273mm,Hauteur d'un verre:43.6mm,Matière:Métal,Forme:Rectangle,Genre:Homme,Couleur:marron_582900
2258;0;Bulgari 0BV5032TK 393/T5;82,68;639;1;400;0BV5032TK 393/T5;3;30;8053672289329;10;Longueur des branches:145mm,Largeur d'un verre:61.6mm,Largeur du pont:15mm,Largeur totale:283.2mm,Hauteur d'un verre:53.1mm,Matière:Titane,Forme:Pilote,Genre:Homme,Couleur:marron_582900
2259;0;Bulgari 0BV8144B 501/8G;82,69;199;1;125;0BV8144B 501/8G;3;30;8053672313772;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:19mm,Largeur totale:273mm,Hauteur d'un verre:46.8mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:Gris_606060
2260;0;Bulgari 0BV5033 400/80;82,68;199;1;127;0BV5033 400/80;3;30;8053672322842;10;Longueur des branches:140mm,Largeur d'un verre:59mm,Largeur du pont:13mm,Largeur totale:271mm,Hauteur d'un verre:47.6mm,Matière:Métal,Forme:Pilote,Genre:Homme,Couleur:bleu_0000FF
2261;0;Bulgari 0BV8164B 501/8G;82,69;159;1;102;0BV8164B 501/8G;3;30;8053672471717;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:264mm,Hauteur d'un verre:50.4mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:Gris_606060
2262;0;Bulgari 0BV7028K 528683;82,68;319;1;202;0BV7028K 528683;3;30;8053672615616;10;Longueur des branches:145mm,Largeur d'un verre:57mm,Largeur du pont:18mm,Largeur totale:277mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Carré,Genre:Homme,Couleur:marron_582900
2263;0;Bulgari 0BV8182B 11198G;82,69;319;1;200;0BV8182B 11198G;3;30;8053672640700;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur totale:267mm,Hauteur d'un verre:49.6mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:gris_606060
2264;0;Bulgari 0BV8184B 504/13;82,69;199;1;127;0BV8184B 504/13;3;30;8053672652062;10;Longueur des branches:145mm,Largeur d'un verre:53mm,Largeur du pont:22mm,Largeur totale:273mm,Hauteur d'un verre:47.9mm,Matière:Plastique,Forme:Pantos,Genre:Femme,Couleur:marron_582900
2265;0;Bulgari 0BV8185B 54128G;82,69;219;1;135.33;0BV8185B 54128G;3;30;8053672640717;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:50.1mm,Matière:Plastique,Forme:Pantos,Genre:Femme,Couleur:gris_606060
2266;0;Bulgari 0BV8185B 501/8G;82,69;219;1;135.33;0BV8185B 501/8G;3;30;8053672812633;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:50.1mm,Matière:Plastique,Forme:Pantos,Genre:Femme,Couleur:Gris_606060
2267;0;Bulgari 0BV7029 526255;82,68;189;1;118.67;0BV7029 526255;3;30;8053672762921;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:47.1mm,Matière:Plastique,Forme:Pilote,Genre:Homme,Couleur:bleu_0000FF
2268;0;Bulgari 0BV7030 504/73;82,68;189;1;118.67;0BV7030 504/73;3;30;8053672640397;10;Longueur des branches:145mm,Largeur d'un verre:71mm,Largeur du pont:21mm,Largeur totale:308mm,Hauteur d'un verre:47mm,Matière:Plastique,Forme:Pantos,Genre:Homme,Couleur:marron_582900
2269;0;Bulgari 0BV6085B 20206J;82,69;199;1;127;0BV6085B 20206J;3;30;8053672640441;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:51.7mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:bleu_0000FF
2270;0;Bulgari 0BV6088 20206J;82,69;239;1;147.83;0BV6088 20206J;3;30;8053672703306;10;Longueur des branches:150mm,Largeur d'un verre:54mm,Largeur du pont:20mm,Largeur totale:278mm,Hauteur d'un verre:53.9mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:bleu_0000FF
2271;0;Bulgari 0BV8189 897/5A;82,69;199;1;127;0BV8189 897/5A;3;30;8053672703191;10;Longueur des branches:135mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:263mm,Hauteur d'un verre:46.6mm,Matière:Plastique,Forme:Rectangle,Genre:Femme,Couleur:marron_582900
2272;0;Bulgari 0BV6089 128/6G;82,69;189;1;118.67;0BV6089 128/6G;3;30;8053672703375;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:51mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2273;0;Bulgari 0BV6089 202218;82,69;189;1;118.67;0BV6089 202218;3;30;8053672812824;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:51mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:orange_ED7F10
2274;0;Bulgari 0BV6096 20288G;82,69;189;1;118.67;0BV6096 20288G;3;30;8053672776546;10;Longueur des branches:140mm,Largeur d'un verre:58.5mm,Largeur du pont:15mm,Largeur totale:272mm,Hauteur d'un verre:50.2mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2275;0;Bulgari 0BV6091B 20148G;82,69;169;1;106.17;0BV6091B 20148G;3;30;8053672768398;10;Longueur des branches:140mm,Largeur d'un verre:61mm,Largeur du pont:17mm,Largeur totale:279mm,Hauteur d'un verre:56.3mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2276;0;Bulgari 0BV6092B 278/8G;82,69;239;1;147.83;0BV6092B 278/8G;3;30;8053672768787;10;Longueur des branches:135mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:266mm,Hauteur d'un verre:51.3mm,Matière:Métal,Forme:Papillon,Genre:Femme,Couleur:gris_606060
2277;0;Bulgari 0BV6094B 278/5A;82,69;239;1;147.83;0BV6094B 278/5A;3;30;8053672768954;10;Longueur des branches:135mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:266mm,Hauteur d'un verre:49.9mm,Matière:Métal,Forme:Papillon,Genre:Femme,Couleur:marron_582900
2278;0;Bulgari 0BV8199B 504/13;82,69;219;1;135.33;0BV8199B 504/13;3;30;8053672826395;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:52.1mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:marron_582900
2279;0;Bulgari 0BV6101B 20148G;82,69;239;1;147.83;0BV6101B 20148G;3;30;8053672813012;10;Longueur des branches:135mm,Largeur d'un verre:60.8mm,Largeur du pont:15mm,Largeur totale:271.6mm,Hauteur d'un verre:55.1mm,Matière:Métal,Forme:Ovale,Genre:Femme,Couleur:gris_606060
2280;0;Bulgari 0BV6098 20188G;82,69;219;1;135.33;0BV6098 20188G;3;30;8053672813067;10;Longueur des branches:140mm,Largeur d'un verre:61mm,Largeur du pont:14mm,Largeur totale:276mm,Hauteur d'un verre:51.6mm,Matière:Métal,Forme:Pilote,Genre:Femme,Couleur:gris_606060
2281;0;Bulgari 0BV6098 202218;82,69;219;1;135.33;0BV6098 202218;3;30;8053672813081;10;Longueur des branches:140mm,Largeur d'un verre:61mm,Largeur du pont:14mm,Largeur totale:276mm,Hauteur d'un verre:51.6mm,Matière:Métal,Forme:Pilote,Genre:Femme,Couleur:orange_ED7F10
2282;0;Bulgari 0BV7031 504/73;82,68;219;1;135.33;0BV7031 504/73;3;30;8053672812886;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:269mm,Hauteur d'un verre:47.3mm,Matière:Plastique,Forme:Carré,Genre:Homme,Couleur:marron_582900
2283;0;Bulgari 0BV8197 501/8G;82,69;189;1;118.67;0BV8197 501/8G;3;30;8053672812831;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:49.3mm,Matière:Plastique,Forme:Pantos,Genre:Femme,Couleur:gris_606060
2284;0;Bulgari 0BV8197 504/T5;82,69;209;1;131.17;0BV8197 504/T5;3;30;8053672812848;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:49.3mm,Matière:Plastique,Forme:Pantos,Genre:Femme,Couleur:marron_582900
2285;0;Bulgari 0BV5043TK 204081;82,68;659;1;415;0BV5043TK 204081;3;30;8053672816679;10;Longueur des branches:145mm,Largeur d'un verre:57mm,Largeur du pont:14mm,Largeur totale:273mm,Hauteur d'un verre:50.9mm,Matière:Titane,Forme:Pilote,Genre:Homme,Couleur:gris_606060
2286;0;Bulgari 0BV8201B 536213;82,69;199;1;127;0BV8201B 536213;3;30;8053672857535;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:50.5mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:marron_582900
2287;0;Bulgari 0BV8203 54474Z;82,69;219;1;135.33;0BV8203 54474Z;3;30;8053672857665;10;Longueur des branches:140mm,Largeur d'un verre:53mm,Largeur du pont:19mm,Largeur totale:265mm,Hauteur d'un verre:44.1mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:gris_606060
2288;0;Bulgari 0BV8201BF 504/13;82,69;199;1;127;0BV8201BF 504/13;3;30;8053672868296;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:18mm,Largeur totale:268mm,Hauteur d'un verre:50.5mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:marron_582900
2289;0;Bulgari 0BV7032 544881;82,68;209;1;131.17;0BV7032 544881;3;30;8053672904239;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:45.2mm,Matière:Plastique,Forme:Rectangle,Genre:Homme,Couleur:gris_606060
2290;0;Bulgari 0BV5045 202273;82,68;169;1;106.17;0BV5045 202273;3;30;8053672904642;10;Longueur des branches:145mm,Largeur d'un verre:55mm,Largeur du pont:19mm,Largeur totale:274mm,Hauteur d'un verre:48.9mm,Matière:Métal,Forme:Pilote,Genre:Homme,Couleur:marron_582900
2291;0;Bulgari 0BV6109 205172;82,69;219;1;135.33;0BV6109 205172;3;30;8053672904963;10;Longueur des branches:140mm,Largeur d'un verre:62mm,Largeur du pont:16mm,Largeur totale:280mm,Hauteur d'un verre:51.9mm,Matière:Métal,Forme:Ronde,Genre:Femme,Couleur:bleu_0000FF
2292;0;Bulgari 0BV6053BM 278/T5;82,69;199;1;127;0BV6053BM 278/T5;3;30;8053672480184;10;Longueur des branches:135mm,Largeur d'un verre:60mm,Largeur du pont:16mm,Largeur totale:271mm,Hauteur d'un verre:51.2mm,Matière:Métal,Forme:Pilote,Genre:Femme,Couleur:marron_582900
2293;0;Bulgari 0BV8159BQ 901/8G;82,69;199;1;125;0BV8159BQ 901/8G;3;30;8053672415551;10;Longueur des branches:135mm,Largeur d'un verre:54.8mm,Largeur du pont:20mm,Largeur totale:264.6mm,Hauteur d'un verre:51.7mm,Matière:Plastique,Forme:Ronde,Genre:Femme,Couleur:Gris_606060
2294;0;Bulgari 0BV6077B 376/8G;82,69;179;1;110.33;0BV6077B 376/8G;3;30;8053672415049;10;Longueur des branches:135mm,Largeur d'un verre:59mm,Largeur du pont:17mm,Largeur totale:270mm,Hauteur d'un verre:51.8mm,Matière:Métal,Forme:Carré,Genre:Femme,Couleur:gris_606060
2295;0;Bulgari 0BV8164B 504/13;82,69;159;1;102;0BV8164B 504/13;3;30;8053672471724;10;Longueur des branches:135mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:264mm,Hauteur d'un verre:50.4mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:marron_582900
2296;0;Bulgari 0BV8163B 53858G;82,69;169;1;104.17;0BV8163B 53858G;3;30;8053672461732;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:269mm,Hauteur d'un verre:44.9mm,Matière:Plastique,Forme:Papillon,Genre:Femme,Couleur:gris_606060
2297;0;Bulgari 0BV8170 536213;82,69;169;1;106.17;0BV8170 536213;3;30;8053672547061;10;Longueur des branches:135mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:266mm,Hauteur d'un verre:47.4mm,Matière:Plastique,Forme:Papillon,Genre:Femme,Couleur:marron_582900
2298;0;Bulgari 0BV6082 278/3B;82,69;159;1;97.83;0BV6082 278/3B;3;30;8053672812725;10;Longueur des branches:135mm,Largeur d'un verre:58mm,Largeur du pont:18mm,Largeur totale:269mm,Hauteur d'un verre:50.5mm,Matière:Métal,Forme:Papillon,Genre:Femme,Couleur:rose_FD6C9E
2299;0;Bulgari 0BV8174B 504/T5;82,69;219;1;139.5;0BV8174B 504/T5;3;30;8053672594034;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:16mm,Largeur totale:268mm,Hauteur d'un verre:49.6mm,Matière:Plastique,Forme:Papillon,Genre:Femme,Couleur:marron_582900
2300;0;Bulgari 0BV7027 539473;82,68;169;1;106.17;0BV7027 539473;3;30;8053672595185;10;Longueur des branches:140mm,Largeur d'un verre:57mm,Largeur du pont:17mm,Largeur totale:271mm,Hauteur d'un verre:45.5mm,Matière:Plastique,Forme:Rectangle,Genre:Homme,Couleur:marron_582900
2301;0;Bulgari 0BV7028K 528581;82,68;319;1;202;0BV7028K 528581;3;30;8053672615593;10;Longueur des branches:145mm,Largeur d'un verre:57mm,Largeur du pont:18mm,Largeur totale:277mm,Hauteur d'un verre:42.4mm,Matière:Plastique,Forme:Carré,Genre:Homme,Couleur:gris_606060
2302;0;Bulgari 0BV8181B 535313;82,69;259;1;160.33;0BV8181B 535313;3;30;8053672640632;10;Longueur des branches:140mm,Largeur d'un verre:56mm,Largeur du pont:17mm,Largeur totale:269mm,Hauteur d'un verre:50.3mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:marron_582900
2303;0;Bulgari 0BV8182B 977/13;82,69;319;1;200;0BV8182B 977/13;3;30;8053672640687;10;Longueur des branches:140mm,Largeur d'un verre:55mm,Largeur du pont:17mm,Largeur totale:267mm,Hauteur d'un verre:49.6mm,Matière:Plastique,Forme:Carré,Genre:Femme,Couleur:marron_582900
